filename|mods.accessCondition#text|mods.accessCondition@type|mods.accessCondition@xlink:href|mods.genre#text|mods.genre@authority|mods.identifier#text|mods.identifier.0#text|mods.identifier.0@type|mods.identifier.1#text|mods.identifier.1@type|mods.identifier@type|mods.language.languageTerm#text|mods.language.languageTerm@type|mods.name.role.roleTerm#text|mods.name.role.roleTerm@type|mods.namenamePart|mods.originInfo.0publisher|mods.originInfo.1dateOther|mods.recordInfo.languageOfCataloging.languageTerm#text|mods.recordInfo.languageOfCataloging.languageTerm@authority|mods.recordInfo.languageOfCataloging.languageTerm@type|mods.recordInforecordContentSource|mods.recordInforecordOrigin|mods.relatedItem.titleInfotitle|mods.relatedItem@type|mods.subject.0topic|mods.subject.1topic|mods.titleInfotitle|mods@version|mods@xmlns|mods@xmlns:xlink|mods@xmlns:xsi|mods@xsi:schemaLocation|modsnote|modstypeOfResource
phoenix_3851.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1982winter|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1982 Winter|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_5791.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_2008fall|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|2008 Fall|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_2565.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1972spring|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1972 Spring|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_6105.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_2011spring|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|2011 Spring|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_2607.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1973fall|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1973 Fall|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_2161.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1967policecover|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1967|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_3518.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1977spring|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1977 Spring|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_672.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1963winter|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1963 Winter|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_2799.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1974spring-supplement|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1974 Spring|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_2766.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1974spring|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1974 Spring|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_510.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1961spring|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1961 Spring|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_3444.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1979fall|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1979 Fall|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_4467.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1988fall|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1988 Fall|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_3888.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|    |phoenix_1983fall|local|phoenix_1983fall|local|    |Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1983 Fall|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_710.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1964spring|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1964 Spring|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_2361.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1970fall|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1970 Fall|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_4664.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1990fall|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1990 Fall|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_5988.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_2010spring|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|2010 Spring|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_5750.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_2006spring|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|2006 Spring|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_2211.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1967winter|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1967 Winter|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_5230.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1998springcultural|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1998 Spring|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_5581.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_2004fall|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|2004 Fall|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_4258.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1986spring|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1986 Spring|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_476.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1960summer|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1960 Summer|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_6314.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_2000spring|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|2000 Spring|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_4073.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1984winter|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1984 Winter|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_3481.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1978spring|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1978 Spring|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_5025.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1996fall|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1996 Fall|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_689.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1964fall|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1964 Fall|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_4529.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1989fall|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1989 Fall|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_5193.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1998fall|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1998 Fall|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_4500.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1988spring|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1988 Spring|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_5540.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_2003spring|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|2003 Spring|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
phoenix_4110.xml|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|text|dct|phoenix_1985fall|    |    |    |    |local|Eng|text|creator|text|University of Tennessee (Knoxville campus)|The University of Tennessee Libraries, Knoxville|1985 Fall|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1959.|The Phoenix|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Publications by students|text
